0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;60.0508,0;60.0508,0;60.0508,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;60.0508,0;60.0508,0;60.0508,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;60.0508,0;60.0508,0;60.0508,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;60.0508,0;60.0508,0;60.0508,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;60.0508,0;60.0508,0;60.0508,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;60.0508,0;60.0508,0;60.0508,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;60.0508,0;60.0508,0;60.0508,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;60.0508,0;60.0508,0;60.0508,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;60.0508,0;60.0508,0;60.0508,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;60.0508,0;60.0508,0;60.0508,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;60.0508,0;60.0508,0;60.0508,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;60.0508,0;60.0508,0;60.0508,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;29.4246,0;29.4246,0;29.4246,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;60.0508,0;60.0508,0;60.0508,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;60.0508,0;60.0508,0;60.0508,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;60.0508,0;60.0508,0;60.0508,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;60.0508,0;60.0508,0;60.0508,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;60.0508,0;60.0508,0;60.0508,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;60.0508,0;60.0508,0;60.0508,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;60.0508,0;60.0508,0;60.0508,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;60.0508,0;60.0508,0;60.0508,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;60.0508,0;60.0508,0;60.0508,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;60.0508,0;60.0508,0;60.0508,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;60.0508,0;60.0508,0;60.0508,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;29.4246,0;60.0508,0;60.0508,0;60.0508,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
